,,,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47,yhat_model_1_to_48,yhat_model_1_to_49,yhat_model_1_to_50,yhat_model_1_to_51,yhat_model_1_to_52,yhat_model_1_to_53,yhat_model_1_to_54,yhat_model_1_to_55,yhat_model_1_to_56,yhat_model_1_to_57,yhat_model_1_to_58,yhat_model_1_to_59,yhat_model_1_to_60,yhat_model_1_to_61
,,,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean
RR,MAE,mlp,14.730669559861932,19.33582926979106,22.396659770954546,24.42357986107509,27.70013333310529,32.17028055893208,35.62572325623549,43.14262362258894,55.38209041677585,68.71480012450661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,MAE,svr,23.71779029737667,28.399044039341444,35.139477428898914,35.01777419053915,38.717882140814986,43.58882591902716,47.04447260512217,54.9943878267534,68.19523717038706,81.75840284971552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,MSLE,exponential-holt,0.11448363538663495,0.08133833803498243,0.09334020504426813,0.07596505774992453,0.03995208958128278,0.02287646567964405,0.012275168405767926,0.008914571715626995,0.006531086060467372,0.008932095568138138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,MSLE,gaussian-process,0.7204996345537555,1.0011389997051066,1.1160861674332716,0.7966273983256199,0.7877050809762437,0.7453384022327665,0.6699839735822193,0.7087244293761727,0.9074698270380034,1.083925796110111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,MSLE,linear-regression,0.11180894254589988,0.1024033403613111,0.15684105509533547,0.2249272681186434,0.2284925200492732,0.24375312844422675,0.2361133125077303,0.2606975842545633,0.3557614773708477,0.4248907817385486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,MSLE,mlp,0.17806134427111514,0.27544354030900275,0.2818970252840513,0.2721231860380025,0.2774187764510184,0.2979387738888171,0.2872664342885101,0.32361801690614345,0.43835365240298413,0.5718908601161199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,MSLE,svr,0.7412980756283181,0.9415654795233608,1.2226248886025048,0.8391750118462847,0.7785755403854903,0.7593917526703471,0.6588641284383638,0.6765218840908988,0.8724916283889683,1.0824492693381202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,RMSE,exponential-holt,15.880951238228905,13.293614228307634,16.766709532619185,18.661545753819393,16.872893204922722,15.508215747076251,15.703856120124259,12.724024911238251,10.830993299374812,16.854313174505428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,RMSE,gaussian-process,30.232723418802514,35.74533892862315,42.699971436812184,44.3297622628852,51.13358246822686,58.465050742075704,67.61729332877685,79.02324872521764,94.54863516536086,107.75710022258836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,RMSE,linear-regression,16.611060981730684,17.36747466141495,24.492125214665727,30.730344516032904,36.2129530727326,43.067472853150655,51.17819342442776,60.62558951835383,74.57483064671618,85.24393136456541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,RMSE,mlp,19.652591797637648,24.57264398160912,29.38828386714875,32.67194146326309,38.45598479399745,45.744671300900066,54.193064660350245,64.55103429351665,79.04868807569225,92.24015214358141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,RMSE,svr,30.44822015574385,35.2563671418359,43.504216665004655,44.86131491922363,51.011915843854496,58.71910798771621,67.37777568132749,78.21569978054043,93.79405189289484,107.75606152845906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,MAE,exponential-holt,10542.96544740883,11069.332467224349,14008.147306543571,17889.880700388432,21649.990738058365,28568.12844372437,33496.721455215,36684.72475915617,37721.476850081934,38935.41612634121,42149.8470160824,43609.1717931414,41234.417415079646,38838.39381563342,35441.253622276105,32561.11015922622,29916.188980008967,27279.343600820554,25797.669970957646,23514.659266934603,20800.136183272374,19137.907315366483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,MAE,gaussian-process,111.48971386070828,121.49836572292404,133.59641198702766,148.43256417940788,147.7284025404472,162.39486021036743,172.0031919695578,190.11524100306724,191.16411372307485,177.57083631270808,185.29615625238637,211.59051090022155,207.5621904900496,227.2635369390469,215.85415445021562,220.24866024272976,219.15163340097504,186.3676383660756,209.58194623984286,220.486307651051,185.9479031130958,193.7178590860112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,MAE,linear-regression,105.7752380952381,114.00111111111113,121.13170370370372,131.44347474747477,125.99951515151515,130.13524475524477,136.72630036630036,147.34106959706958,146.03022222222225,123.16441176470593,120.28382352941178,140.7793372319688,136.1645847953217,145.39302255639092,136.55863780663782,129.67031055900623,127.6282476943347,91.7107072463768,99.94918974358978,116.99760683760685,76.38138651471971,72.12595146871003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,MAE,mlp,105.90024876148512,114.65174140156236,124.02325146824732,136.497973405685,132.83079589333775,141.70184845782146,151.45816389533036,165.22529001373854,165.7707132738762,144.88554398805394,149.23796077213146,173.12888252630987,171.46394665776225,182.55466158704544,171.83043413562095,169.06734912131657,167.8848464731042,139.02397159226558,146.9980002043721,161.61738026106232,127.90548339367851,119.81540885281579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,MAE,svr,111.74774566422512,121.05132715810291,131.80981463524984,146.23018949092526,144.52626767975306,154.78318243308686,166.34650018986514,180.46404082374085,181.9756112740501,163.4542705270841,168.1565845584596,192.51127469879097,192.37881178972907,202.83427904795082,196.57196920843842,193.8173303309035,191.83111334658088,163.71807410348708,172.99064233256343,187.27538134759723,152.7091899937113,148.02403247792523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,MSLE,exponential-holt,9.41813642681991,9.161048025241016,9.847060571447972,10.595459127377703,11.189042065219647,12.372823397848482,12.921692290191595,13.134306830024528,12.995621152742801,12.874956224817655,13.084389353993991,13.083914501290126,12.596815584754362,12.131242219193876,11.502636230458418,10.920221757139132,10.359134949005837,9.792805780599702,9.426684593271016,8.892023423778648,8.234809817259656,7.792577228093308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,MSLE,gaussian-process,4.830985344911269,3.243025297676365,2.6268409894496707,2.2419864104694285,1.3613962034467688,1.3137387121611883,1.1031676555084775,1.0948662435907046,0.8144322516239897,0.5182827299594087,0.4631732801884028,0.5361739957782352,0.42436292772370826,0.4493709412768649,0.33665468642707097,0.30265457126754464,0.2578467571346941,0.1577878299764532,0.1809835523989397,0.18065088557448,0.11216861782710016,0.11143616682254316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,MSLE,linear-regression,3.165974392153254,2.191648731041893,1.578445911236676,1.2597617602530164,0.7388623010500245,0.5894586451165503,0.4961794103352356,0.4574781783619545,0.3433728251094781,0.18888665935331395,0.14582875840119566,0.1714950055151973,0.13556150234867215,0.13424069056659665,0.10162168910558936,0.07914547070356683,0.06640754894480885,0.02886285704534485,0.031003271512239094,0.03885687867570741,0.014698916681343434,0.01189198626287748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,MSLE,mlp,3.1916674406719445,2.2621995956410093,1.7676181082148328,1.4862640253231238,0.8963886367857072,0.7919776089831196,0.6980325922154631,0.6669692920277526,0.5102590546687756,0.2968756851215905,0.25697684689973543,0.30908968240500023,0.2498566434307543,0.2514200287252615,0.1855307721262821,0.15406550628388144,0.13695438516026026,0.07556470938470501,0.07829270664156887,0.08898071263886062,0.04859870004215816,0.03994184658360076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,MSLE,svr,4.944183034586347,3.1813687207992203,2.4599506063285426,2.0971564612338907,1.2647762572202887,1.1189780300531422,0.9878184404253576,0.927026412591348,0.7073072565113707,0.4268426542398175,0.3608607558395527,0.4246998011452842,0.3481209010215213,0.34013019726184285,0.2688705439233259,0.2225079605221257,0.19464878027060745,0.1133875695783975,0.1171570086060124,0.12876090314001087,0.07411162697871737,0.0649109032473428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,RMSE,exponential-holt,21557.542508498427,22382.001669553087,28076.565515024115,35547.303578885316,42616.2192997402,55796.81421078287,64775.4637820896,70154.09129656621,71251.1789552464,72638.33210371622,77738.88936221339,79445.40559840098,74064.24413049192,68774.34784382052,61829.90983408138,55969.53591707781,50667.86602322882,45516.048467349014,42436.663888368246,38114.81560158043,33205.14360579668,30115.561427422075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,RMSE,gaussian-process,140.10185875484595,151.45323817484172,164.31800470171532,181.45608857519238,183.7121406971336,197.50601149294053,208.54569074125152,226.0738975547041,229.02156219372318,222.2612611157088,231.52754516982466,255.61738117629193,250.5068797805957,265.7769912170352,252.85559035085151,255.28038421710625,252.45081282152591,219.85153214362643,240.3897629658586,248.93461043445728,215.19859308815572,221.6426822313129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,RMSE,linear-regression,133.36438575480005,142.77869011814002,150.05881199313197,161.85875209349143,158.6849518782959,160.88975162748454,167.46690474923662,176.70708606036598,176.37040123936143,160.3059776575748,156.9392975159996,173.90033889674842,166.8058596903725,171.51954767721594,160.0942782746328,151.09663143808615,146.39696424500127,107.02946129334455,113.92174075457359,128.90498768171076,87.8763112696014,82.03562771270083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,RMSE,mlp,133.5101827972914,143.54974995602086,153.5286989485011,167.92647633366897,166.9052845801512,174.9416540694806,185.46254951972756,198.7344268002584,200.8306721158588,187.39979176341203,192.22086937490658,215.31063071829894,210.2088409790099,219.057899309891,204.52336554001414,199.66141743729716,199.5820122008621,163.79349892352388,172.56155092682798,188.48676790112495,152.44068756227915,144.8401746177957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS,RMSE,svr,140.3700885635903,151.1152638680571,162.80839794059926,179.59040158527648,181.042633708115,190.91685543225262,203.41755257910637,217.55384823234226,221.0329251348856,210.35058637314395,214.9341021456657,238.82260882069042,235.50991570562442,243.39810214358124,234.4621483207221,229.43940925359402,228.41722529701286,193.48727166946486,203.55670107128515,218.93723455113013,182.29438835290688,178.31457547806062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,MAE,exponential-holt,20387.430373413845,22121.78328188172,33864.303492845895,40999.236799883074,45590.30330347691,55314.47555072518,57313.62974357107,56370.03586067043,55531.86306311201,55199.145753835866,51752.31450159157,46028.347170125344,40850.394885216185,35792.56711327211,30878.618818760417,27256.703699807702,25087.6098254942,22744.271786935507,20381.86406533411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,MAE,gaussian-process,128.5086201375538,112.84228155533192,135.1682521354173,137.56752599192396,122.85402418021981,148.5599796840527,153.9025170060921,167.6732850153664,168.04885202960182,202.19005868908923,233.0850071495633,251.92326840576686,279.99863008103176,309.0485985298791,316.7421667647702,307.3867706156342,330.66716386292165,347.6349485603348,354.82503330657323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,MAE,linear-regression,111.4704761904762,96.1661904761905,98.6371851851852,102.05753535353531,78.45624242424242,89.00503496503498,96.95985347985348,101.67545787545788,100.83492063492064,122.89647058823536,154.53555555555556,171.21134273592483,195.55330994152047,225.16782957393482,231.9201731601732,216.0406700545831,231.39372859025036,249.76607536231887,251.30826666666655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,MAE,mlp,115.657387459109,101.07306929430571,110.17051056634745,118.90458034340227,98.97556233479166,116.91469495079241,127.41215028879108,132.69404326206643,134.0905892539832,160.76788665907668,198.7418585525032,216.15104472462357,237.08575303149465,263.6614723998981,271.59801756160635,260.9687307644025,275.3694881820074,293.9328772449346,294.7717121262956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,MAE,svr,126.39921541984978,112.76939353600021,126.24907499843944,135.16824732043102,115.66258642279888,135.71440994556127,146.95266785788138,153.78243765222496,157.2142432030837,186.2393931470889,220.8728724634401,239.4025783518108,264.1121451230624,291.68761238128417,298.0298808039116,288.3403596135112,307.6193393034751,325.10804756774485,327.1964700258868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,MSLE,exponential-holt,12.106137054922257,12.151589475265029,14.204329009433618,15.041405091341113,15.389284690794527,16.313520052213953,16.22285518824831,15.58719519104741,15.019043876248913,14.552316309967587,13.785845576712534,12.741243308707972,11.760627434778357,10.777169981664457,9.781825862195204,8.977679045606521,8.439801401043022,7.8549366078322596,7.256883998353285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,MSLE,gaussian-process,3.4610998703570086,1.1463632934106978,1.4632414167686372,1.0645088257599724,0.5703674211864613,0.7439538220016568,0.6237645232120398,0.5670441748052182,0.4448867526030006,0.5395478917891905,0.6128278254948459,0.5945372783275723,0.6230894247561338,0.6513851028808684,0.5649411424868418,0.4389497025575691,0.4440848488609487,0.4234340427109034,0.3773571245285784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,MSLE,linear-regression,1.617130822844416,0.6352674928604463,0.4783539783962156,0.3885258274861613,0.1588353875258896,0.16955741995181492,0.16420850852330707,0.14575004214417192,0.12137709654252267,0.1470901073360072,0.1923343251351944,0.20038413955831866,0.2211531214209252,0.2533849282537165,0.22893613618965744,0.17045978742816176,0.16945988796247016,0.17233685605577875,0.15056662549307026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,MSLE,mlp,1.9121739669242128,0.7542798002103702,0.6850481961636175,0.6278288335415252,0.29826762493961123,0.3600010377231576,0.3520347124787118,0.29602892755406945,0.2408385633351437,0.2875153738930622,0.3915922717074071,0.3776112574434588,0.3808011260710637,0.4097431226810232,0.3693183211915537,0.27885927283607004,0.26893407809246384,0.26806654756980924,0.22824106126029334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,MSLE,svr,3.1398396291700266,1.146309548701609,1.1473718039461278,1.0068882673619908,0.4782668023813285,0.5757452472217724,0.5542836449213748,0.4624968816018813,0.3707065533295179,0.4374829101793478,0.537757517361254,0.5180489966895294,0.5306855914220787,0.5635004555316842,0.4887064326148825,0.3733532616712337,0.3681013075147211,0.35793366558485323,0.3065889089940413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,RMSE,exponential-holt,41577.89011406776,44609.54362663731,67931.1682830752,81476.57277049839,89614.03858497813,107726.59035363571,110256.7640165757,106993.31977392717,104002.11866869088,102026.96997242149,94298.07498184415,82590.28570795996,72184.40547575188,62277.70846834058,52897.574016838604,45997.92973675746,41746.74596834565,37316.36436853647,32974.239532672684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,RMSE,gaussian-process,149.8524237231635,138.38269389770502,160.7405199282286,164.22584612892732,154.05046302512267,180.59162134327119,188.92958713062595,218.96717664573384,234.99584437387045,273.94055425398557,305.9506101637158,326.71988309409994,352.24766741796486,377.15973717296447,382.49930305767367,372.5270476429253,389.2676188127845,399.43210635141975,399.9789515208155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,RMSE,linear-regression,130.12485919143904,118.54646459809538,119.50682709978031,122.10251721054779,101.80555618689688,112.65355214648766,121.82948550420795,145.6176045705264,158.37778681371034,185.45545668143106,215.62166069307838,233.30411820151386,254.2434962607894,278.77218539261486,282.986591795836,266.6669644145903,274.92416734134497,286.29506516083285,281.35694711641054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,RMSE,mlp,135.12609405516918,124.42644994389208,133.33908384372108,142.46092102775384,126.64796001676605,146.48733898035817,159.4011446691799,182.73326718934868,197.20587484464713,229.7632198984415,270.73053099194493,287.3487433002889,305.45479400800383,329.1939589648221,335.80838592769726,320.7478749639335,328.7663616673412,341.45695499987715,334.51231981505316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,RMSE,svr,147.95726932182208,138.38776031184366,152.77744171753668,162.17345021628697,146.76118913948238,168.9723490391902,183.11685597828682,207.97707103555743,223.89842597111482,259.5246111605108,296.0076485986319,315.09861084421163,337.403697268403,362.64033827188103,366.8877404287224,354.08434694324137,366.583537938702,378.0863993945926,372.747980275016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,MAE,exponential-holt,5.606679661769731,7.653334336055603,10.291283938657816,16.370378356176634,20.7469066800923,21.499936004173865,19.753800860033262,16.55511935609289,12.741177211310813,9.155952619524584,10.63208109517125,11.63825892538742,14.502803215453913,16.21003867376484,18.251709448753747,22.063863582510248,21.41741125524545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,MAE,gaussian-process,8.710076987649702,9.083798647106512,5.890495317294789,7.141453839681431,8.341576394078823,10.150793076542325,11.613762651909445,13.477604263353589,15.12382436229406,13.673673774599733,15.00291458096242,12.934368067216644,13.633949481303766,14.04861866288065,12.876691344259758,17.005856867313412,15.891570418193874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,MAE,linear-regression,3.16190476190476,2.8722222222222284,3.128,3.152727272727275,3.842424242424248,3.6692307692307664,3.3307692307692287,3.5314285714285725,4.066190476190477,5.099313725490203,5.791666666666663,6.565141612200441,6.347040935672514,7.153513784461152,5.435463203463207,8.620658761528325,8.782134387351778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,MAE,mlp,1.9243413607958584,2.0824422309419326,2.8984680310569813,3.0421095808684617,3.072027723006579,3.5145751499688984,3.7324256329130536,4.163349155706054,4.811954512076081,5.8513554694537895,5.989244813979233,6.688930673031706,6.348920882888719,7.442162515701242,5.7665573336768094,9.019714869834688,9.07635706767547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,MAE,svr,8.04223555934087,9.727914660304528,6.048833799658822,7.102215070713594,8.637109553177721,10.533134925341187,12.577548032115063,14.828680694354816,17.074157260095706,15.773739133729954,16.37864233509956,14.744767705252654,14.414911425616955,15.224742939486957,13.92392314657396,17.64753414342898,17.816033599294133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,MSLE,exponential-holt,0.06344519755149346,0.09217564611485464,0.13075416131431958,0.23672307318201555,0.29967162953305765,0.2832716140467316,0.2265720347196141,0.1577963204109492,0.100773964101738,0.06268353106655652,0.07537156759990647,0.08105569539852715,0.10435602015923616,0.10805118368544878,0.11458201659093532,0.13318859099060934,0.11302827017035612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,MSLE,gaussian-process,0.3818066862482038,0.3467085803412793,0.13516153282343918,0.1668819460345585,0.1882733524874317,0.25546106262457097,0.2948471623142967,0.3597301326327961,0.4104387146620985,0.2762935818191454,0.3011781679492956,0.18839685884810287,0.18615921750870906,0.1728120234723566,0.13198762465467692,0.20459648511446654,0.16467989555762366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,MSLE,linear-regression,0.03347086983405589,0.028493189255470137,0.029575173048102636,0.031270552643868445,0.04128629073605018,0.037483526330619917,0.028453421870713706,0.021393438352619656,0.01987091936347997,0.02614982337154718,0.031234731728447426,0.03711149915973097,0.030643976294696937,0.03678753001441453,0.029088728823047243,0.05220227540247453,0.05287591420651895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,MSLE,mlp,0.013476913169806018,0.013474333981778993,0.023230363400423344,0.02330354967168569,0.019845653631508798,0.022708312902158176,0.02297069776982701,0.0236088410861004,0.026782886954098344,0.035416822549353064,0.03360855510083925,0.0386409872946112,0.030664824270631094,0.03984736354104039,0.03145103723958608,0.05637154940259598,0.05819600561108225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,MSLE,svr,0.3108523259867352,0.4173595557487792,0.1481786233594203,0.16547089552413716,0.2162523557512109,0.2887635555830284,0.37495112178457857,0.4777805557850251,0.5882251786973136,0.4117552177017576,0.3910733971816196,0.2660253829036217,0.22141189960506907,0.2151264559802542,0.15857935136863724,0.231407685107066,0.20960304838208899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,RMSE,exponential-holt,6.92314448612912,9.462745029207957,12.263376001912473,20.278528285492595,25.619883745963346,26.39361359218808,24.560399076819845,21.228071441627225,17.613471363577915,14.105938947809019,16.042019591811044,17.06571629074871,20.501664168585926,21.654057420506934,23.095831081923503,26.924786562574702,25.613029211964637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,RMSE,gaussian-process,10.42841916004559,10.899173272985161,8.775916838588277,10.007709916582924,11.10030673332006,13.133337542604794,14.46087342251759,16.18477059371614,17.554817162645776,15.948505229518206,16.95555494099082,14.788399340325432,15.382784206876225,17.000348647959733,18.13792355744405,23.19058052354047,23.781811874788037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,RMSE,linear-regression,3.723523311373264,3.4438249205127165,3.7126916128794862,3.8686847588147337,4.5726941380810535,4.358269173727569,3.853186401589869,3.8260064668057967,4.558171501560876,5.9313271955809475,6.5998790457520435,7.309951306171241,7.023374162834313,9.294882993021387,10.659630752808043,14.492958204329202,15.848949480763707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,RMSE,mlp,2.5544380537776594,2.5606876185066185,3.3840946323826984,3.4363115143924325,3.48483306605358,3.884210215841341,4.081571895270949,4.738269543432434,5.614075089182465,6.849212726851277,6.827258887610713,7.450778571661591,7.025052436179031,9.608366595614408,10.971547744504356,14.909954546288713,16.450049401885973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,RMSE,svr,9.789755527029254,11.52941651569359,9.065086905587023,9.980434208543928,11.644524214792328,13.673231734572546,15.622505699216946,17.687729977411024,19.613384276614067,18.238559130746623,18.538745453400804,16.788741023961776,16.41688836302187,18.34709906851754,19.26124721490385,24.112288888451005,25.685693544419678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP,MAE,exponential-holt,65.19214112783982,81.26986412024094,102.00745191854963,124.87362282061079,158.31718144110587,202.4489837684489,252.05189392922105,293.39055730017736,331.7102978296361,365.8295471143919,405.02738076172255,373.0572355592429,227.83185748553188,212.8067376247306,218.6023045210374,162.62084848565016,151.4309391468074,412.9342468865734,700.4587980410743,1319.907665302677,1891.6357484395705,2104.9292576719213,2000.3628118862714,2254.2986906207075,2646.224780273088,3132.136068090269,3180.3001092502186,3073.972075718393,5084.274498694613,7788.111896608892,10483.242513586762,13118.161375114507,15013.658728350381,15342.664990951716,15086.405502117988,,,,,,,,,,,,,,,,,,,,
SP,MAE,gaussian-process,61.24450459161645,76.92020532240369,98.77224241310822,125.7445872896838,163.83003145616584,212.7753515404436,261.6971504609928,306.1491084910246,362.2701993942092,425.84876828586977,507.63913169392686,517.1913189281354,608.9963004091412,728.6338956593677,837.8955305400491,1015.0500912025051,1135.885629728079,1361.746716204452,1429.769762046529,1627.0142018903725,1871.0032966443785,2220.2789391261085,2438.1224051910685,2764.164495255095,3041.545454842889,3510.2087274336573,3905.1776036200154,3495.008685694544,3522.784092428235,3473.8776159646795,3573.915548790117,3809.336860460851,4319.158373761145,4676.406441368512,4489.0930527777,,,,,,,,,,,,,,,,,,,,
SP,MAE,linear-regression,59.97142857142857,75.07968253968255,95.2705185185185,120.11490909090908,156.76533333333333,204.05732711732708,253.18608058608055,296.1651868131868,348.93574603174596,409.4476666666667,486.7630392156863,494.70144249512674,562.686783625731,688.8389473684211,784.3459163059163,942.8428609072087,1059.596205533597,1249.9810299516907,1319.2666871794872,1462.889682051282,1708.9997340930677,2028.9762634555734,2242.805550082101,2514.1659127425532,2798.4456989247315,3215.7460312805474,3621.475542186572,3179.8841273236562,2998.204265172736,2943.312112112113,2930.213633633633,3153.095291242659,3574.7834601889335,3912.275344590369,3656.9654703832757,,,,,,,,,,,,,,,,,,,,
SP,MAE,mlp,58.82837350525903,74.78999109667147,95.63468174796344,121.07855869917972,157.51037158997894,206.140905602363,255.86587226444905,298.9698234928986,352.15740721263387,413.8779127161106,492.69010600890715,502.1720391403834,574.5337058517873,703.2532067946852,804.1971468995474,967.1660959945508,1088.6425563523774,1286.4026414558894,1363.1720288277452,1520.5284636615374,1776.1065579604133,2097.9326100635294,2320.078285708631,2599.5507204980413,2908.2232906179256,3324.493594854822,3716.653731127497,3276.780240111635,3111.830598220282,3078.986313180896,3126.3039014206643,3371.0694112927918,3774.3713021102258,4081.814623106074,3819.7939659266553,,,,,,,,,,,,,,,,,,,,
SP,MAE,svr,61.380339338704786,77.04581412350265,98.73112042597091,125.43465453846011,163.71480710385518,212.45549389422885,262.356841098674,306.0134748345245,360.4224060688532,423.07236024527987,502.93744965779166,513.5590244496976,588.1921451230625,718.3532037152718,817.3350748121103,981.453076587452,1105.1309668390586,1301.4279297467535,1378.3141089578326,1540.2080696273833,1793.4788779811136,2112.8595041083013,2336.3549695170605,2618.1556934563423,2927.776658743363,3343.303919860977,3735.186727103887,3295.2207804849327,3130.5552854179045,3104.080977045054,3154.375947291648,3401.8135658789033,3806.1734845035667,4113.078347238395,3851.642384153139,,,,,,,,,,,,,,,,,,,,
SP,MSLE,exponential-holt,5.5909470471355585,4.253029338241452,3.1092593793018066,2.3957254875398846,2.0919771686045334,2.2002819030568457,2.4475420312757024,2.1716525287029187,1.669997818189047,1.2418276224707785,1.0298989685776032,0.4850790652559812,0.15443194301395755,0.1287567817709417,0.07441486459409287,0.05206157666383094,0.02344420024820701,0.04541801631052703,0.06363533265163009,0.13652065584601988,0.19279605128779173,0.1855653923925356,0.14298279932907718,0.1438619000274277,0.15718099225394774,0.17682031107677745,0.16814562762863586,0.15132747673378086,0.26485704413208416,0.42577584900554216,0.5645101274981922,0.6789552819759971,0.7378983592812506,0.7070798035053206,0.6473978241469766,,,,,,,,,,,,,,,,,,,,
